algo,mdp,run,rho_hat
RVIQL,stayvsburst,236,2.0
RVIQL,stayvsburst,237,2.0
RVIQL,stayvsburst,238,2.2208888888888887
RVIQL,stayvsburst,239,2.2215555555555557
RVIQL,stayvsburst,240,2.2248888888888887
RVIQL,stayvsburst,241,2.2172222222222224
RVIQL,stayvsburst,242,2.2256666666666667
RVIQL,stayvsburst,243,2.2213333333333334
RVIQL,stayvsburst,244,2.2265555555555556
RVIQL,stayvsburst,245,2.2217777777777776
RVIQL,stayvsburst,246,2.219777777777778
RVIQL,stayvsburst,247,2.0
RVIQL,stayvsburst,248,2.2212222222222224
RVIQL,stayvsburst,249,2.0
RVIQL,stayvsburst,250,2.0
RVIQL,stayvsburst,251,2.223888888888889
RVIQL,stayvsburst,252,2.228666666666667
RVIQL,stayvsburst,253,2.0
RVIQL,stayvsburst,254,2.0
RVIQL,stayvsburst,255,2.2253333333333334
RVIQL,stayvsburst,256,2.0
RVIQL,stayvsburst,257,2.231
RVIQL,stayvsburst,258,2.2264444444444442
RVIQL,stayvsburst,259,2.223777777777778
RVIQL,stayvsburst,260,2.216
RVIQL,stayvsburst,261,2.2207777777777777
RVIQL,stayvsburst,262,2.0
RVIQL,stayvsburst,263,2.0
RVIQL,stayvsburst,264,2.0
RVIQL,stayvsburst,265,2.0
RVIQL,stayvsburst,266,2.0
RVIQL,stayvsburst,267,2.226
RVIQL,stayvsburst,268,2.0
RVIQL,stayvsburst,269,2.229888888888889
RVIQL,stayvsburst,270,2.2231111111111113
RVIQL,stayvsburst,271,2.0
RVIQL,stayvsburst,272,2.227
RVIQL,stayvsburst,273,2.0
RVIQL,stayvsburst,274,2.2257777777777776
RVIQL,stayvsburst,275,2.0
RVIQL,stayvsburst,276,2.2248888888888887
RVIQL,stayvsburst,277,2.224111111111111
RVIQL,stayvsburst,278,2.2266666666666666
RVIQL,stayvsburst,279,2.223888888888889
RVIQL,stayvsburst,280,2.214111111111111
RVIQL,stayvsburst,281,2.225111111111111
RVIQL,stayvsburst,282,2.220222222222222
RVIQL,stayvsburst,283,2.216222222222222
RVIQL,stayvsburst,284,2.219333333333333
RVIQL,stayvsburst,285,2.2283333333333335
RVIQL,stayvsburst,286,2.0
RVIQL,stayvsburst,287,2.2194444444444446
RVIQL,stayvsburst,288,2.223
RVIQL,stayvsburst,289,2.0
RVIQL,stayvsburst,290,2.2137777777777776
RVIQL,stayvsburst,291,2.0
RVIQL,stayvsburst,292,2.0
RVIQL,stayvsburst,293,2.0
RVIQL,stayvsburst,294,2.0
RVIQL,stayvsburst,295,2.0
RVIQL,stayvsburst,296,2.2223333333333333
RVIQL,stayvsburst,297,2.0
RVIQL,stayvsburst,298,2.2226666666666666
RVIQL,stayvsburst,299,2.0
RVIQL,stayvsburst,300,2.227
RVIQL,stayvsburst,301,2.0
RVIQL,stayvsburst,302,2.0
RVIQL,stayvsburst,303,2.0
RVIQL,stayvsburst,304,2.2223333333333333
RVIQL,stayvsburst,305,2.2263333333333333
RVIQL,stayvsburst,306,2.0
RVIQL,stayvsburst,307,2.0
RVIQL,stayvsburst,308,2.2255555555555557
RVIQL,stayvsburst,309,2.0
RVIQL,stayvsburst,310,2.2253333333333334
RVIQL,stayvsburst,311,2.227
RVIQL,stayvsburst,312,2.0
RVIQL,stayvsburst,313,2.216111111111111
RVIQL,stayvsburst,314,2.2226666666666666
RVIQL,stayvsburst,315,2.0
RVIQL,stayvsburst,316,2.0
RVIQL,stayvsburst,317,2.0
RVIQL,stayvsburst,318,2.2225555555555556
RVIQL,stayvsburst,319,2.0
RVIQL,stayvsburst,320,2.2214444444444443
RVIQL,stayvsburst,321,2.0
RVIQL,stayvsburst,322,2.0
RVIQL,stayvsburst,323,2.2186666666666666
RVIQL,stayvsburst,324,2.2204444444444444
RVIQL,stayvsburst,325,2.219222222222222
RVIQL,stayvsburst,326,2.0
RVIQL,stayvsburst,327,2.0
RVIQL,stayvsburst,328,2.2175555555555557
RVIQL,stayvsburst,329,2.224111111111111
RVIQL,stayvsburst,330,2.0
RVIQL,stayvsburst,331,2.215
RVIQL,stayvsburst,332,2.0
RVIQL,stayvsburst,333,2.2185555555555556
RVIQL,stayvsburst,334,2.0
RVIQL,stayvsburst,335,2.0
RVIQL,stayvsburst,336,2.0
RVIQL,stayvsburst,337,2.0
RVIQL,stayvsburst,338,2.22
RVIQL,stayvsburst,339,2.218888888888889
RVIQL,stayvsburst,340,2.0
RVIQL,stayvsburst,341,2.2167777777777777
RVIQL,stayvsburst,342,2.2214444444444443
RVIQL,stayvsburst,343,2.2165555555555554
RVIQL,stayvsburst,344,2.2253333333333334
RVIQL,stayvsburst,345,2.0
RVIQL,stayvsburst,346,2.0
RVIQL,stayvsburst,347,2.0
RVIQL,stayvsburst,348,2.2163333333333335
RVIQL,stayvsburst,349,2.221
RVIQL,stayvsburst,350,2.216222222222222
RVIQL,stayvsburst,351,2.0
RVIQL,stayvsburst,352,2.0
RVIQL,stayvsburst,353,2.223
RVIQL,stayvsburst,354,2.0
RVIQL,stayvsburst,355,2.0
RVIQL,stayvsburst,356,2.0
RVIQL,stayvsburst,357,2.0
RVIQL,stayvsburst,358,2.0
RVIQL,stayvsburst,359,2.0
RVIQL,stayvsburst,360,2.217111111111111
