algo,mdp,run,rho_hat
RVIQL,resetdie,514,3.0
RVIQL,resetdie,515,6.0
RVIQL,resetdie,516,6.0
RVIQL,resetdie,517,6.0
RVIQL,resetdie,518,6.0
RVIQL,resetdie,519,0.7635333333333333
RVIQL,resetdie,520,0.7484444444444445
RVIQL,resetdie,521,0.7473111111111111
RVIQL,resetdie,522,6.0
RVIQL,resetdie,523,6.0
RVIQL,resetdie,524,5.0
RVIQL,resetdie,525,6.0
RVIQL,resetdie,526,6.0
RVIQL,resetdie,527,6.0
RVIQL,resetdie,528,6.0
RVIQL,resetdie,529,6.0
RVIQL,resetdie,530,6.0
RVIQL,resetdie,531,6.0
RVIQL,resetdie,532,6.0
RVIQL,resetdie,533,3.0
RVIQL,resetdie,534,6.0
RVIQL,resetdie,535,6.0
RVIQL,resetdie,536,6.0
RVIQL,resetdie,537,6.0
RVIQL,resetdie,538,6.0
RVIQL,resetdie,539,6.0
RVIQL,resetdie,540,6.0
RVIQL,resetdie,541,3.0
RVIQL,resetdie,542,0.7673333333333333
RVIQL,resetdie,543,6.0
RVIQL,resetdie,544,0.7504888888888889
RVIQL,resetdie,545,6.0
RVIQL,resetdie,546,6.0
RVIQL,resetdie,547,6.0
RVIQL,resetdie,548,6.0
RVIQL,resetdie,549,6.0
RVIQL,resetdie,550,6.0
RVIQL,resetdie,551,6.0
RVIQL,resetdie,552,0.7552444444444445
RVIQL,resetdie,553,0.7528888888888889
RVIQL,resetdie,554,6.0
RVIQL,resetdie,555,6.0
RVIQL,resetdie,556,6.0
RVIQL,resetdie,557,6.0
RVIQL,resetdie,558,6.0
RVIQL,resetdie,559,6.0
RVIQL,resetdie,560,3.0
RVIQL,resetdie,561,0.29684444444444447
RVIQL,resetdie,562,6.0
RVIQL,resetdie,563,6.0
RVIQL,resetdie,564,6.0
RVIQL,resetdie,565,6.0
RVIQL,resetdie,566,6.0
RVIQL,resetdie,567,6.0
RVIQL,resetdie,568,5.0
RVIQL,resetdie,569,6.0
RVIQL,resetdie,570,3.0
RVIQL,resetdie,571,6.0
RVIQL,resetdie,572,5.0
RVIQL,resetdie,573,6.0
RVIQL,resetdie,574,3.0
RVIQL,resetdie,575,0.7686222222222222
RVIQL,resetdie,576,6.0
RVIQL,resetdie,577,3.0
RVIQL,resetdie,578,5.0
RVIQL,resetdie,579,0.30364444444444444
RVIQL,resetdie,580,3.0
RVIQL,resetdie,581,6.0
RVIQL,resetdie,582,5.0
RVIQL,resetdie,583,6.0
RVIQL,resetdie,584,6.0
RVIQL,resetdie,585,3.0
RVIQL,resetdie,586,6.0
RVIQL,resetdie,587,6.0
RVIQL,resetdie,588,0.7730222222222223
RVIQL,resetdie,589,6.0
RVIQL,resetdie,590,6.0
RVIQL,resetdie,591,0.7543555555555556
RVIQL,resetdie,592,6.0
RVIQL,resetdie,593,6.0
RVIQL,resetdie,594,0.7515555555555555
RVIQL,resetdie,595,0.747
RVIQL,resetdie,596,3.0
RVIQL,resetdie,597,6.0
RVIQL,resetdie,598,0.7626888888888889
RVIQL,resetdie,599,6.0
RVIQL,resetdie,600,6.0
RVIQL,resetdie,601,6.0
RVIQL,resetdie,602,6.0
RVIQL,resetdie,603,6.0
RVIQL,resetdie,604,0.7494666666666666
RVIQL,resetdie,605,0.7511555555555556
RVIQL,resetdie,606,0.7536222222222222
RVIQL,resetdie,607,6.0
RVIQL,resetdie,608,6.0
RVIQL,resetdie,609,6.0
RVIQL,resetdie,610,6.0
RVIQL,resetdie,611,6.0
RVIQL,resetdie,612,6.0
RVIQL,resetdie,613,0.7737333333333334
RVIQL,resetdie,614,6.0
RVIQL,resetdie,615,6.0
RVIQL,resetdie,616,6.0
RVIQL,resetdie,617,6.0
RVIQL,resetdie,618,3.0
RVIQL,resetdie,619,5.0
RVIQL,resetdie,620,6.0
RVIQL,resetdie,621,6.0
RVIQL,resetdie,622,6.0
RVIQL,resetdie,623,6.0
RVIQL,resetdie,624,0.7392888888888889
RVIQL,resetdie,625,6.0
RVIQL,resetdie,626,6.0
RVIQL,resetdie,627,6.0
RVIQL,resetdie,628,6.0
RVIQL,resetdie,629,0.7467555555555555
RVIQL,resetdie,630,0.7650444444444444
RVIQL,resetdie,631,5.0
RVIQL,resetdie,632,6.0
RVIQL,resetdie,633,6.0
RVIQL,resetdie,634,3.0
RVIQL,resetdie,635,6.0
RVIQL,resetdie,636,5.0
RVIQL,resetdie,637,0.7603111111111112
RVIQL,resetdie,638,0.7506666666666667
RVIQL,resetdie,639,6.0
RVIQL,resetdie,640,6.0
RVIQL,resetdie,641,3.0
RVIQL,resetdie,642,6.0
RVIQL,resetdie,643,6.0
RVIQL,resetdie,644,5.0
