algo,mdp,run,rho_empirical,rho_internal
DiffQL,ring,288,1.0,0.9999999999999539
DiffQL,ring,289,1.0,0.9999999999999539
DiffQL,ring,290,1.0,0.9999999999999539
DiffQL,ring,291,1.0,0.9999999999999539
DiffQL,ring,292,1.0,0.9999999999999539
DiffQL,ring,293,1.0,0.9999999999999539
DiffQL,ring,294,1.0,0.9999999999999539
DiffQL,ring,295,1.0,0.9999999999999539
DiffQL,ring,296,1.0,0.9999999999999539
DiffQL,ring,297,1.0,0.9999999999999539
DiffQL,ring,298,1.0,0.9999999999999539
DiffQL,ring,299,1.0,0.9999999999999539
DiffQL,ring,300,1.0,0.9999999999999539
DiffQL,ring,301,1.0,0.9999999999999539
DiffQL,ring,302,1.0,0.9999999999999539
DiffQL,ring,303,1.0,0.9999999999999539
DiffQL,ring,304,1.0,0.9999999999999539
DiffQL,ring,305,1.0,0.9999999999999539
DiffQL,ring,306,1.0,0.9999999999999539
DiffQL,ring,307,1.0,0.9999999999999539
DiffQL,ring,308,1.0,0.9999999999999539
DiffQL,ring,309,1.0,0.9999999999999539
DiffQL,ring,310,1.0,0.9999999999999539
DiffQL,ring,311,1.0,0.9999999999999539
DiffQL,ring,312,1.0,0.9999999999999539
DiffQL,ring,313,1.0,0.9999999999999539
DiffQL,ring,314,1.0,0.9999999999999539
DiffQL,ring,315,1.0,0.9999999999999539
DiffQL,ring,316,1.0,0.9999999999999539
DiffQL,ring,317,1.0,0.9999999999999539
DiffQL,ring,318,1.0,0.9999999999999539
DiffQL,ring,319,1.0,0.9999999999999539
DiffQL,ring,320,1.0,0.9999999999999539
DiffQL,ring,321,1.0,0.9999999999999539
DiffQL,ring,322,1.0,0.9999999999999539
DiffQL,ring,323,1.0,0.9999999999999539
DiffQL,ring,324,1.0,0.9999999999999539
DiffQL,ring,325,1.0,0.9999999999999539
DiffQL,ring,326,1.0,0.9999999999999539
DiffQL,ring,327,1.0,0.9999999999999539
DiffQL,ring,328,1.0,0.9999999999999539
DiffQL,ring,329,1.0,0.9999999999999539
DiffQL,ring,330,1.0,0.9999999999999539
DiffQL,ring,331,1.0,0.9999999999999539
DiffQL,ring,332,1.0,0.9999999999999539
DiffQL,ring,333,1.0,0.9999999999999539
DiffQL,ring,334,1.0,0.9999999999999539
DiffQL,ring,335,1.0,0.9999999999999539
DiffQL,ring,336,1.0,0.9999999999999539
DiffQL,ring,337,1.0,0.9999999999999539
DiffQL,ring,338,1.0,0.9999999999999539
DiffQL,ring,339,1.0,0.9999999999999539
DiffQL,ring,340,1.0,0.9999999999999539
DiffQL,ring,341,1.0,0.9999999999999539
DiffQL,ring,342,1.0,0.9999999999999539
DiffQL,ring,343,1.0,0.9999999999999539
DiffQL,ring,344,1.0,0.9999999999999539
DiffQL,ring,345,1.0,0.9999999999999539
DiffQL,ring,346,1.0,0.9999999999999539
DiffQL,ring,347,1.0,0.9999999999999539
DiffQL,ring,348,1.0,0.9999999999999539
DiffQL,ring,349,1.0,0.9999999999999539
DiffQL,ring,350,1.0,0.9999999999999539
DiffQL,ring,351,1.0,0.9999999999999539
DiffQL,ring,352,1.0,0.9999999999999539
DiffQL,ring,353,1.0,0.9999999999999539
DiffQL,ring,354,1.0,0.9999999999999539
DiffQL,ring,355,1.0,0.9999999999999539
DiffQL,ring,356,1.0,0.9999999999999539
DiffQL,ring,357,1.0,0.9999999999999539
DiffQL,ring,358,1.0,0.9999999999999539
DiffQL,ring,359,1.0,0.9999999999999539
DiffQL,ring,360,1.0,0.9999999999999539
DiffQL,ring,361,1.0,0.9999999999999539
DiffQL,ring,362,1.0,0.9999999999999539
DiffQL,ring,363,1.0,0.9999999999999539
DiffQL,ring,364,1.0,0.9999999999999539
DiffQL,ring,365,1.0,0.9999999999999539
DiffQL,ring,366,1.0,0.9999999999999539
DiffQL,ring,367,1.0,0.9999999999999539
DiffQL,ring,368,1.0,0.9999999999999539
DiffQL,ring,369,1.0,0.9999999999999539
DiffQL,ring,370,1.0,0.9999999999999539
DiffQL,ring,371,1.0,0.9999999999999539
DiffQL,ring,372,1.0,0.9999999999999539
DiffQL,ring,373,1.0,0.9999999999999539
DiffQL,ring,374,1.0,0.9999999999999539
DiffQL,ring,375,1.0,0.9999999999999539
