algo,mdp,run,rho_hat
RVIQL,twostate,567,1.0
RVIQL,twostate,568,1.0
RVIQL,twostate,569,1.0
RVIQL,twostate,570,1.0
RVIQL,twostate,571,1.0
RVIQL,twostate,572,1.0
RVIQL,twostate,573,1.0
RVIQL,twostate,574,1.0
RVIQL,twostate,575,1.0
RVIQL,twostate,576,1.0
RVIQL,twostate,577,1.0
RVIQL,twostate,578,1.0
RVIQL,twostate,579,1.0
RVIQL,twostate,580,1.0
RVIQL,twostate,581,1.0
RVIQL,twostate,582,1.0
RVIQL,twostate,583,1.0
RVIQL,twostate,584,1.0
RVIQL,twostate,585,1.0
RVIQL,twostate,586,1.0
RVIQL,twostate,587,1.0
RVIQL,twostate,588,1.0
RVIQL,twostate,589,1.0
RVIQL,twostate,590,1.0
RVIQL,twostate,591,1.0
RVIQL,twostate,592,1.0
RVIQL,twostate,593,1.0
RVIQL,twostate,594,1.0
RVIQL,twostate,595,1.0
RVIQL,twostate,596,1.0
RVIQL,twostate,597,1.0
RVIQL,twostate,598,1.0
RVIQL,twostate,599,1.0
RVIQL,twostate,600,1.0
RVIQL,twostate,601,1.0
RVIQL,twostate,602,1.0
RVIQL,twostate,603,1.0
RVIQL,twostate,604,1.0
RVIQL,twostate,605,1.0
RVIQL,twostate,606,1.0
RVIQL,twostate,607,1.0
RVIQL,twostate,608,1.0
RVIQL,twostate,609,1.0
RVIQL,twostate,610,1.0
RVIQL,twostate,611,1.0
RVIQL,twostate,612,1.0
RVIQL,twostate,613,1.0
RVIQL,twostate,614,1.0
RVIQL,twostate,615,1.0
RVIQL,twostate,616,1.0
RVIQL,twostate,617,1.0
RVIQL,twostate,618,1.0
RVIQL,twostate,619,1.0
RVIQL,twostate,620,1.0
RVIQL,twostate,621,1.0
RVIQL,twostate,622,1.0
RVIQL,twostate,623,1.0
RVIQL,twostate,624,1.0
RVIQL,twostate,625,1.0
RVIQL,twostate,626,1.0
RVIQL,twostate,627,1.0
RVIQL,twostate,628,1.0
RVIQL,twostate,629,1.0
RVIQL,twostate,630,1.0
RVIQL,twostate,631,1.0
RVIQL,twostate,632,1.0
RVIQL,twostate,633,1.0
RVIQL,twostate,634,1.0
RVIQL,twostate,635,1.0
RVIQL,twostate,636,1.0
RVIQL,twostate,637,1.0
RVIQL,twostate,638,1.0
RVIQL,twostate,639,1.0
RVIQL,twostate,640,1.0
RVIQL,twostate,641,1.0
RVIQL,twostate,642,1.0
RVIQL,twostate,643,1.0
RVIQL,twostate,644,1.0
RVIQL,twostate,645,1.0
RVIQL,twostate,646,1.0
RVIQL,twostate,647,1.0
RVIQL,twostate,648,1.0
RVIQL,twostate,649,1.0
RVIQL,twostate,650,1.0
RVIQL,twostate,651,1.0
RVIQL,twostate,652,1.0
RVIQL,twostate,653,1.0
RVIQL,twostate,654,1.0
RVIQL,twostate,655,1.0
RVIQL,twostate,656,1.0
RVIQL,twostate,657,1.0
RVIQL,twostate,658,1.0
RVIQL,twostate,659,1.0
RVIQL,twostate,660,1.0
RVIQL,twostate,661,1.0
RVIQL,twostate,662,1.0
RVIQL,twostate,663,1.0
RVIQL,twostate,664,1.0
RVIQL,twostate,665,1.0
RVIQL,twostate,666,1.0
RVIQL,twostate,667,1.0
RVIQL,twostate,668,1.0
RVIQL,twostate,669,1.0
RVIQL,twostate,670,1.0
RVIQL,twostate,671,1.0
RVIQL,twostate,672,1.0
RVIQL,twostate,673,1.0
RVIQL,twostate,674,1.0
RVIQL,twostate,675,1.0
RVIQL,twostate,676,1.0
RVIQL,twostate,677,1.0
RVIQL,twostate,678,1.0
RVIQL,twostate,679,1.0
RVIQL,twostate,680,1.0
RVIQL,twostate,681,1.0
RVIQL,twostate,682,1.0
RVIQL,twostate,683,1.0
RVIQL,twostate,684,1.0
RVIQL,twostate,685,1.0
RVIQL,twostate,686,1.0
RVIQL,twostate,687,1.0
RVIQL,twostate,688,1.0
RVIQL,twostate,689,1.0
RVIQL,twostate,690,1.0
RVIQL,twostate,691,1.0
RVIQL,twostate,692,1.0
RVIQL,twostate,693,1.0
RVIQL,twostate,694,1.0
RVIQL,twostate,695,1.0
RVIQL,twostate,696,1.0
RVIQL,twostate,697,1.0
RVIQL,twostate,698,1.0
RVIQL,twostate,699,1.0
RVIQL,twostate,700,1.0
RVIQL,twostate,701,1.0
RVIQL,twostate,702,1.0
RVIQL,twostate,703,1.0
RVIQL,twostate,704,1.0
RVIQL,twostate,705,1.0
RVIQL,twostate,706,1.0
RVIQL,twostate,707,1.0
RVIQL,twostate,708,1.0
RVIQL,twostate,709,1.0
RVIQL,twostate,710,1.0
RVIQL,twostate,711,1.0
RVIQL,twostate,712,1.0
RVIQL,twostate,713,1.0
RVIQL,twostate,714,1.0
RVIQL,twostate,715,1.0
RVIQL,twostate,716,1.0
RVIQL,twostate,717,1.0
RVIQL,twostate,718,1.0
RVIQL,twostate,719,1.0
RVIQL,twostate,720,1.0
RVIQL,twostate,721,1.0
RVIQL,twostate,722,1.0
RVIQL,twostate,723,1.0
RVIQL,twostate,724,1.0
RVIQL,twostate,725,1.0
RVIQL,twostate,726,1.0
RVIQL,twostate,727,1.0
RVIQL,twostate,728,1.0
RVIQL,twostate,729,1.0
RVIQL,twostate,730,1.0
RVIQL,twostate,731,1.0
RVIQL,twostate,732,1.0
RVIQL,twostate,733,1.0
RVIQL,twostate,734,1.0
RVIQL,twostate,735,1.0
RVIQL,twostate,736,1.0
RVIQL,twostate,737,1.0
RVIQL,twostate,738,1.0
RVIQL,twostate,739,1.0
RVIQL,twostate,740,1.0
RVIQL,twostate,741,1.0
RVIQL,twostate,742,1.0
RVIQL,twostate,743,1.0
RVIQL,twostate,744,1.0
RVIQL,twostate,745,1.0
RVIQL,twostate,746,1.0
RVIQL,twostate,747,1.0
RVIQL,twostate,748,1.0
RVIQL,twostate,749,1.0
RVIQL,twostate,750,1.0
RVIQL,twostate,751,1.0
RVIQL,twostate,752,1.0
RVIQL,twostate,753,1.0
RVIQL,twostate,754,1.0
RVIQL,twostate,755,1.0
RVIQL,twostate,756,1.0
RVIQL,twostate,757,1.0
RVIQL,twostate,758,1.0
RVIQL,twostate,759,1.0
RVIQL,twostate,760,1.0
RVIQL,twostate,761,1.0
RVIQL,twostate,762,1.0
RVIQL,twostate,763,1.0
RVIQL,twostate,764,1.0
RVIQL,twostate,765,1.0
RVIQL,twostate,766,1.0
RVIQL,twostate,767,1.0
RVIQL,twostate,768,1.0
RVIQL,twostate,769,1.0
RVIQL,twostate,770,1.0
RVIQL,twostate,771,1.0
RVIQL,twostate,772,1.0
RVIQL,twostate,773,1.0
RVIQL,twostate,774,1.0
RVIQL,twostate,775,1.0
RVIQL,twostate,776,1.0
RVIQL,twostate,777,1.0
RVIQL,twostate,778,1.0
RVIQL,twostate,779,1.0
RVIQL,twostate,780,1.0
RVIQL,twostate,781,1.0
RVIQL,twostate,782,1.0
RVIQL,twostate,783,1.0
RVIQL,twostate,784,1.0
RVIQL,twostate,785,1.0
RVIQL,twostate,786,1.0
RVIQL,twostate,787,1.0
RVIQL,twostate,788,1.0
RVIQL,twostate,789,1.0
RVIQL,twostate,790,1.0
RVIQL,twostate,791,1.0
RVIQL,twostate,792,1.0
RVIQL,twostate,793,1.0
RVIQL,twostate,794,1.0
RVIQL,twostate,795,1.0
RVIQL,twostate,796,1.0
RVIQL,twostate,797,1.0
RVIQL,twostate,798,1.0
RVIQL,twostate,799,1.0
RVIQL,twostate,800,1.0
RVIQL,twostate,801,1.0
RVIQL,twostate,802,1.0
RVIQL,twostate,803,1.0
RVIQL,twostate,804,1.0
RVIQL,twostate,805,1.0
RVIQL,twostate,806,1.0
RVIQL,twostate,807,1.0
RVIQL,twostate,808,1.0
RVIQL,twostate,809,1.0
RVIQL,twostate,810,1.0
RVIQL,twostate,811,1.0
